CLIENTNUM,segment_id,customer_value,churn_score,churn_prob_calibrated,quadrant_official,threshold_official_risk,threshold_official_value,expected_saving,target_priority
719125158,2,2685.000000,0.017946,0.006309,accept_churn,0.132753,3899.000000,0.081734,8551
719127558,2,3015.000000,0.033724,0.007123,accept_churn,0.132753,3899.000000,1.442762,7516
719130558,2,4085.000000,0.001260,0.005548,low_cost_keep,0.132753,3899.000000,1.799392,6973
719131533,2,3519.000000,0.000205,0.005503,accept_churn,0.132753,3899.000000,0.809875,8148
719136183,2,3410.000000,0.000416,0.005512,accept_churn,0.132753,3899.000000,0.639064,8271
719139558,3,2514.000000,0.246272,0.035877,watch,0.132753,3899.000000,22.058250,2327
719143308,3,2805.000000,0.028301,0.006832,accept_churn,0.132753,3899.000000,0.749124,8189
719146008,4,1126.000000,0.310638,0.057724,watch,0.132753,3899.000000,14.499215,3102
719147208,3,4814.000000,0.001844,0.005573,low_cost_keep,0.132753,3899.000000,3.048875,4730
719148633,4,1398.000000,0.020196,0.006419,accept_churn,0.132753,3899.000000,-2.307864,9579
719150658,4,2977.000000,0.997683,0.926112,watch,0.132753,3899.000000,822.110337,330
719152383,2,2946.000000,0.004002,0.005667,accept_churn,0.132753,3899.000000,0.008193,8583
719153433,2,4972.000000,0.000282,0.005507,low_cost_keep,0.132753,3899.000000,3.213673,4511
719154483,4,991.000000,0.369148,0.087906,watch,0.132753,3899.000000,21.134450,2414
719157933,3,7850.000000,0.018398,0.006331,low_cost_keep,0.132753,3899.000000,9.909091,3263
719161683,4,1607.000000,0.136557,0.015660,watch,0.132753,3899.000000,2.549749,5562
719163108,2,4076.000000,0.075485,0.009816,low_cost_keep,0.132753,3899.000000,7.003385,3640
719165508,3,3066.000000,0.006409,0.005773,accept_churn,0.132753,3899.000000,0.309710,8451
719168883,3,2753.000000,0.997032,0.925766,watch,0.132753,3899.000000,759.590074,388
719169783,3,2781.000000,0.410394,0.117116,watch,0.132753,3899.000000,92.709669,1956
719170683,2,4401.000000,0.002054,0.005582,low_cost_keep,0.132753,3899.000000,2.370268,5901
719174433,4,2467.000000,0.994036,0.924155,watch,0.132753,3899.000000,678.967369,609
719176308,4,2120.000000,0.974159,0.912635,watch,0.132753,3899.000000,575.436152,1019
719178183,3,8186.000000,0.036293,0.007265,low_cost_keep,0.132753,3899.000000,12.841580,3148
719180958,1,9105.000000,0.007208,0.005808,low_cost_keep,0.132753,3899.000000,10.865345,3210
719182308,4,1559.000000,0.000497,0.005516,accept_churn,0.132753,3899.000000,-2.420281,9685
719184783,2,3536.000000,0.000662,0.005523,accept_churn,0.132753,3899.000000,0.858539,8103
719186433,2,3793.000000,0.000138,0.005501,accept_churn,0.132753,3899.000000,1.259026,7744
719192808,2,4674.000000,0.001031,0.005538,low_cost_keep,0.132753,3899.000000,2.766057,5164
719195733,2,4948.000000,0.001235,0.005547,low_cost_keep,0.132753,3899.000000,3.234217,4481
719196858,2,4254.000000,0.000371,0.005510,low_cost_keep,0.132753,3899.000000,2.032356,6540
719202708,2,4633.000000,0.000152,0.005501,low_cost_keep,0.132753,3899.000000,2.645968,5376
719206308,4,1657.000000,0.055864,0.008444,accept_churn,0.132753,3899.000000,-0.802438,8842
719207733,4,1418.000000,0.005425,0.005729,accept_churn,0.132753,3899.000000,-2.562849,9799
719210133,1,12779.000000,0.000468,0.005515,low_cost_keep,0.132753,3899.000000,16.141003,3061
719211558,4,744.000000,0.999416,0.927025,watch,0.132753,3899.000000,201.911891,1745
719213133,2,3670.000000,0.001421,0.005555,accept_churn,0.132753,3899.000000,1.116218,7879
719216508,2,4960.000000,0.001633,0.005564,low_cost_keep,0.132753,3899.000000,3.279543,4427
719217483,2,4200.000000,0.000313,0.005508,low_cost_keep,0.132753,3899.000000,1.939970,6723
719219883,2,3651.000000,0.000232,0.005504,accept_churn,0.132753,3899.000000,1.029059,7947
719222133,1,13719.000000,0.000875,0.005532,low_cost_keep,0.132753,3899.000000,17.767244,2935
719226333,4,1140.000000,0.009495,0.005911,accept_churn,0.132753,3899.000000,-2.978278,10075
719227233,4,1954.000000,0.679232,0.515515,watch,0.132753,3899.000000,297.194784,1545
719229708,4,1489.000000,0.045947,0.007825,accept_churn,0.132753,3899.000000,-1.504720,9085
719231583,2,4799.000000,0.000854,0.005531,low_cost_keep,0.132753,3899.000000,2.962909,4854
719233833,4,1944.000000,0.125330,0.014375,accept_churn,0.132753,3899.000000,3.383363,4322
719234883,3,3990.000000,0.000207,0.005503,low_cost_keep,0.132753,3899.000000,1.587597,7312
719237058,2,4498.000000,0.000214,0.005504,low_cost_keep,0.132753,3899.000000,2.426716,5794
719238183,4,2238.000000,0.966796,0.907980,watch,0.132753,3899.000000,604.618034,906
719239158,3,3912.000000,0.001579,0.005562,low_cost_keep,0.132753,3899.000000,1.527441,7391
719240358,3,4095.000000,0.002004,0.005580,low_cost_keep,0.132753,3899.000000,1.855206,6867
719242533,4,1882.000000,0.062147,0.008861,accept_churn,0.132753,3899.000000,0.003168,8586
719243808,4,1888.000000,0.424089,0.128536,watch,0.132753,3899.000000,67.803003,2009
719245083,3,4087.000000,0.000962,0.005536,low_cost_keep,0.132753,3899.000000,1.787102,6998
719245983,3,4238.000000,0.000380,0.005511,low_cost_keep,0.132753,3899.000000,2.006402,6599
719248158,1,14533.000000,0.003046,0.005625,low_cost_keep,0.132753,3899.000000,19.524823,2646
719249733,4,1676.000000,0.003647,0.005651,accept_churn,0.132753,3899.000000,-2.158575,9465
719250783,2,4637.000000,0.008573,0.005870,low_cost_keep,0.132753,3899.000000,3.165308,4578
719252583,2,4642.000000,0.000541,0.005518,low_cost_keep,0.132753,3899.000000,2.683797,5314
719256483,3,4144.000000,0.000331,0.005509,low_cost_keep,0.132753,3899.000000,1.848431,6876
719258433,2,7561.000000,0.000537,0.005517,low_cost_keep,0.132753,3899.000000,7.515197,3575
719260608,3,3961.000000,0.005035,0.005712,low_cost_keep,0.132753,3899.000000,1.787462,6997
719264058,4,4305.000000,0.022081,0.006513,low_cost_keep,0.132753,3899.000000,3.411281,4299
719265108,3,4430.000000,0.000206,0.005503,low_cost_keep,0.132753,3899.000000,2.314034,6014
719266158,3,3434.000000,0.010574,0.005961,accept_churn,0.132753,3899.000000,1.140811,7855
719267283,2,4598.000000,0.000253,0.005505,low_cost_keep,0.132753,3899.000000,2.594110,5482
719268333,3,4205.000000,0.001575,0.005562,low_cost_keep,0.132753,3899.000000,2.016120,6578
719269308,2,7418.000000,0.004034,0.005668,low_cost_keep,0.132753,3899.000000,7.613659,3555
719270358,1,15505.000000,0.000333,0.005509,low_cost_keep,0.132753,3899.000000,20.624058,2480
719272458,2,7962.000000,0.003812,0.005658,low_cost_keep,0.132753,3899.000000,8.515553,3417
719273733,4,1855.000000,0.262361,0.040445,watch,0.132753,3899.000000,17.507782,2959
719277033,3,4558.000000,0.012188,0.006035,low_cost_keep,0.132753,3899.000000,3.252706,4458
719279208,2,4946.000000,0.000310,0.005508,low_cost_keep,0.132753,3899.000000,3.172481,4570
719281533,2,5076.000000,0.000231,0.005504,low_cost_keep,0.132753,3899.000000,3.382149,4323
719282433,3,3280.000000,0.001552,0.005561,accept_churn,0.132753,3899.000000,0.471783,8370
719283633,4,1325.000000,0.001512,0.005559,accept_churn,0.132753,3899.000000,-2.790278,9959
719286708,3,4498.000000,0.000538,0.005517,low_cost_keep,0.132753,3899.000000,2.445292,5758
719291283,2,2660.000000,0.042804,0.007638,accept_churn,0.132753,3899.000000,1.095074,7901
719293533,3,2567.000000,0.028854,0.006861,accept_churn,0.132753,3899.000000,0.283773,8466
719294433,3,4366.000000,0.001966,0.005579,low_cost_keep,0.132753,3899.000000,2.306743,6026
719296383,2,7885.000000,0.039726,0.007459,low_cost_keep,0.132753,3899.000000,12.645126,3156
719299533,4,2954.000000,0.997108,0.925806,watch,0.132753,3899.000000,815.449258,332
719301258,3,3982.000000,0.001040,0.005539,low_cost_keep,0.132753,3899.000000,1.616708,7275
719305608,4,2447.000000,0.947394,0.894632,watch,0.132753,3899.000000,651.749415,720
719309133,3,3877.000000,0.006075,0.005758,accept_churn,0.132753,3899.000000,1.696948,7157
719309958,4,837.000000,0.997406,0.925964,watch,0.132753,3899.000000,227.509637,1674
719313633,4,4244.000000,0.099493,0.011799,low_cost_keep,0.132753,3899.000000,10.021964,3250
719314683,2,3645.000000,0.001206,0.005546,accept_churn,0.132753,3899.000000,1.064506,7924
719315508,4,1557.000000,0.000108,0.005499,accept_churn,0.132753,3899.000000,-2.431295,9700
719318583,4,862.000000,0.988797,0.921262,watch,0.132753,3899.000000,233.238265,1660
719320833,4,1992.000000,0.481343,0.186861,watch,0.132753,3899.000000,106.668319,1934
719323683,3,4093.000000,0.000248,0.005505,low_cost_keep,0.132753,3899.000000,1.759813,7058
719324658,1,14716.000000,0.000353,0.005510,low_cost_keep,0.132753,3899.000000,19.323924,2680
719325783,4,1909.000000,0.436674,0.139856,watch,0.132753,3899.000000,75.095248,1991
719326758,3,9226.000000,0.984040,0.918548,save_first,0.132753,3899.000000,2537.356342,44
719327808,4,1157.000000,0.002883,0.005618,accept_churn,0.132753,3899.000000,-3.049982,10100
719328858,4,2342.000000,0.997780,0.926163,watch,0.132753,3899.000000,645.722028,733
719329983,1,13784.000000,0.020138,0.006416,low_cost_keep,0.132753,3899.000000,21.532104,2369
719334408,3,4286.000000,0.002373,0.005596,low_cost_keep,0.132753,3899.000000,2.195352,6218
719335233,3,3610.000000,0.004227,0.005676,accept_churn,0.132753,3899.000000,1.147632,7849
719336583,4,1525.000000,0.186417,0.022872,watch,0.132753,3899.000000,5.464063,3766
719337408,4,2399.000000,0.042094,0.007596,accept_churn,0.132753,3899.000000,0.467120,8374
719338383,4,1836.000000,0.274654,0.044306,watch,0.132753,3899.000000,19.403857,2663
719341683,2,4281.000000,0.003935,0.005664,low_cost_keep,0.132753,3899.000000,2.273927,6075
719342808,2,3750.000000,0.000229,0.005504,accept_churn,0.132753,3899.000000,1.192418,7813
719343633,3,4900.000000,0.000503,0.005516,low_cost_keep,0.132753,3899.000000,3.108519,4653
719344608,3,4313.000000,0.000312,0.005508,low_cost_keep,0.132753,3899.000000,2.126655,6361
719346708,2,3820.000000,0.000523,0.005517,accept_churn,0.132753,3899.000000,1.322327,7671
719350908,3,3553.000000,0.009494,0.005911,accept_churn,0.132753,3899.000000,1.301007,7699
719353158,4,1238.000000,0.015771,0.006204,accept_churn,0.132753,3899.000000,-2.695805,9889
719354433,3,4042.000000,0.000225,0.005504,low_cost_keep,0.132753,3899.000000,1.674382,7191
719356008,3,4548.000000,0.034813,0.007183,low_cost_keep,0.132753,3899.000000,4.800292,3817
719357058,3,3962.000000,0.000890,0.005532,low_cost_keep,0.132753,3899.000000,1.575906,7326
719358333,4,1663.000000,0.066347,0.009152,accept_churn,0.132753,3899.000000,-0.434214,8723
719359458,3,4527.000000,0.022764,0.006547,low_cost_keep,0.132753,3899.000000,3.891601,3991
719360583,4,1502.000000,0.001468,0.005557,accept_churn,0.132753,3899.000000,-2.495942,9748
719362458,3,5064.000000,0.009558,0.005914,low_cost_keep,0.132753,3899.000000,3.985062,3961
719363283,4,1904.000000,0.296528,0.052059,watch,0.132753,3899.000000,24.736346,2236
719365233,1,15077.000000,0.005119,0.005716,low_cost_keep,0.132753,3899.000000,20.852313,2449
719366358,4,1233.000000,0.012265,0.006039,accept_churn,0.132753,3899.000000,-2.766210,9936
719368533,1,15785.000000,0.001592,0.005562,low_cost_keep,0.132753,3899.000000,21.340971,2393
719372583,2,4077.000000,0.000074,0.005498,low_cost_keep,0.132753,3899.000000,1.724358,7112
719373558,2,4308.000000,0.000298,0.005507,low_cost_keep,0.132753,3899.000000,2.117602,6377
719377383,2,4957.000000,0.000748,0.005526,low_cost_keep,0.132753,3899.000000,3.218356,4501
719378658,3,4745.000000,0.024360,0.006628,low_cost_keep,0.132753,3899.000000,4.434967,3874
719379858,2,8549.000000,0.996805,0.925645,save_first,0.132753,3899.000000,2369.000973,85
719381733,2,3994.000000,0.007301,0.005812,low_cost_keep,0.132753,3899.000000,1.964494,6687
719384433,4,2581.000000,0.377245,0.093066,watch,0.132753,3899.000000,67.061063,2014
719385558,4,1281.000000,0.023710,0.006595,accept_churn,0.132753,3899.000000,-2.465559,9734
719391783,4,1790.000000,0.004789,0.005701,accept_churn,0.132753,3899.000000,-1.938516,9315
719392833,4,1311.000000,0.054105,0.008331,accept_churn,0.132753,3899.000000,-1.723492,9183
719398158,2,3912.000000,0.000356,0.005510,low_cost_keep,0.132753,3899.000000,1.466243,7481
719400108,1,14319.000000,0.003407,0.005641,low_cost_keep,0.132753,3899.000000,19.230966,2696
719401158,2,7739.000000,0.007696,0.005830,low_cost_keep,0.132753,3899.000000,8.535898,3412
719407983,3,2400.000000,0.023258,0.006572,accept_churn,0.132753,3899.000000,-0.268146,8664
719410083,3,4807.000000,0.050396,0.008097,low_cost_keep,0.132753,3899.000000,6.676342,3670
719412258,4,1558.000000,0.003244,0.005634,accept_churn,0.132753,3899.000000,-2.366827,9629
719413383,1,14880.000000,0.005696,0.005741,low_cost_keep,0.132753,3899.000000,20.628049,2479
719414658,3,4880.000000,0.001482,0.005558,low_cost_keep,0.132753,3899.000000,3.136570,4607
719415858,3,2460.000000,0.011326,0.005995,accept_churn,0.132753,3899.000000,-0.575409,8771
719418933,4,748.000000,0.999882,0.927268,watch,0.132753,3899.000000,203.079023,1742
719420058,1,16605.000000,0.000451,0.005514,low_cost_keep,0.132753,3899.000000,22.466939,2298
719420883,4,2477.000000,0.986633,0.920037,watch,0.132753,3899.000000,678.679669,611
719427333,4,1291.000000,0.047151,0.007897,accept_churn,0.132753,3899.000000,-1.941321,9316
719428308,4,1274.000000,0.001347,0.005552,accept_churn,0.132753,3899.000000,-2.878029,10021
719430483,1,14145.000000,0.001350,0.005552,low_cost_keep,0.132753,3899.000000,18.560356,2808
719431608,4,1291.000000,0.002760,0.005613,accept_churn,0.132753,3899.000000,-2.826201,9985
719437908,4,1767.000000,0.000589,0.005520,accept_churn,0.132753,3899.000000,-2.074037,9406
719439108,1,14728.000000,0.001791,0.005571,low_cost_keep,0.132753,3899.000000,19.614790,2630
719443683,4,1149.000000,0.149891,0.017334,watch,0.132753,3899.000000,0.975101,7998
719445633,2,4919.000000,0.012460,0.006048,low_cost_keep,0.132753,3899.000000,3.924960,3978
719446833,2,4214.000000,0.000328,0.005509,low_cost_keep,0.132753,3899.000000,1.963954,6689
719449533,4,2386.000000,0.995444,0.924916,watch,0.132753,3899.000000,657.055068,694
719450508,3,2333.000000,0.316938,0.060436,watch,0.132753,3899.000000,37.299267,2132
719451483,4,1528.000000,0.001480,0.005558,accept_churn,0.132753,3899.000000,-2.452361,9725
719452308,4,2048.000000,0.097994,0.011664,accept_churn,0.132753,3899.000000,2.166320,6282
719453283,3,4454.000000,0.000359,0.005510,low_cost_keep,0.132753,3899.000000,2.362319,5918
719455083,3,3734.000000,0.004184,0.005675,accept_churn,0.132753,3899.000000,1.356675,7627
719455908,3,3742.000000,0.002386,0.005597,accept_churn,0.132753,3899.000000,1.282725,7721
719459358,4,1751.000000,0.000291,0.005507,accept_churn,0.132753,3899.000000,-2.107176,9429
719461008,4,1318.000000,0.005794,0.005745,accept_churn,0.132753,3899.000000,-2.728275,9904
719462433,2,4227.000000,0.000139,0.005501,low_cost_keep,0.132753,3899.000000,1.975235,6658
719463708,2,4471.000000,0.000064,0.005497,low_cost_keep,0.132753,3899.000000,2.373642,5894
719464758,2,4219.000000,0.000204,0.005503,low_cost_keep,0.132753,3899.000000,1.965543,6684
719465733,3,4458.000000,0.011884,0.006021,low_cost_keep,0.132753,3899.000000,3.052788,4723
719466558,4,1361.000000,0.459201,0.162190,watch,0.132753,3899.000000,61.222053,2033
719469333,3,2456.000000,0.058029,0.008586,accept_churn,0.132753,3899.000000,1.325896,7667
719470458,4,1102.000000,0.978406,0.915223,watch,0.132753,3899.000000,297.572704,1541
719471433,4,1831.000000,0.002792,0.005614,accept_churn,0.132753,3899.000000,-1.916168,9303
719473458,2,7205.000000,0.007685,0.005830,low_cost_keep,0.132753,3899.000000,7.600839,3560
719474583,4,2778.000000,0.852158,0.802400,watch,0.132753,3899.000000,663.720558,664
719475633,2,4319.000000,0.001221,0.005547,low_cost_keep,0.132753,3899.000000,2.186737,6234
719482008,3,3354.000000,0.001416,0.005555,accept_churn,0.132753,3899.000000,0.589343,8309
719483358,4,2962.000000,0.494225,0.202496,watch,0.132753,3899.000000,174.937731,1812
719484408,4,2903.000000,0.014834,0.006159,accept_churn,0.132753,3899.000000,0.364296,8422
719488008,4,1902.000000,0.675904,0.509076,watch,0.132753,3899.000000,285.478874,1559
719490108,3,4854.000000,0.002906,0.005619,low_cost_keep,0.132753,3899.000000,3.182422,4551
719491233,2,4313.000000,0.001106,0.005542,low_cost_keep,0.132753,3899.000000,2.170370,6271
719493858,2,2910.000000,0.052549,0.008232,accept_churn,0.132753,3899.000000,2.186354,6235
719494983,4,1997.000000,0.835849,0.781607,watch,0.132753,3899.000000,463.260525,1335
719495958,4,2509.000000,0.994175,0.924231,watch,0.132753,3899.000000,690.668423,543
719502183,2,4529.000000,0.000377,0.005511,low_cost_keep,0.132753,3899.000000,2.487318,5671
719504433,3,3434.000000,0.003782,0.005657,accept_churn,0.132753,3899.000000,0.827914,8130
719505483,3,4431.000000,0.000562,0.005518,low_cost_keep,0.132753,3899.000000,2.335724,5970
719506983,4,1181.000000,0.006883,0.005794,accept_churn,0.132753,3899.000000,-2.947266,10059
719511783,2,4916.000000,0.002640,0.005608,low_cost_keep,0.132753,3899.000000,3.269995,4438
719512983,4,2295.000000,0.994094,0.924187,watch,0.132753,3899.000000,631.302714,795
719513733,3,4276.000000,0.002208,0.005589,low_cost_keep,0.132753,3899.000000,2.169452,6275
719514783,4,1292.000000,0.013717,0.006107,accept_churn,0.132753,3899.000000,-2.633008,9846
719516208,4,2329.000000,0.988731,0.921225,watch,0.132753,3899.000000,638.659756,760
719517258,3,3676.000000,0.003883,0.005661,accept_churn,0.132753,3899.000000,1.243468,7760
719518308,4,1390.000000,0.105578,0.012361,accept_churn,0.132753,3899.000000,0.154470,8521
719519058,4,2419.000000,0.963694,0.905954,watch,0.132753,3899.000000,652.450553,717
719521983,4,1592.000000,0.003658,0.005652,accept_churn,0.132753,3899.000000,-2.300762,9572
719523108,2,4253.000000,0.000582,0.005519,low_cost_keep,0.132753,3899.000000,2.042131,6517
719524383,2,4105.000000,0.000294,0.005507,low_cost_keep,0.132753,3899.000000,1.782000,7009
719525358,3,3310.000000,0.000465,0.005514,accept_churn,0.132753,3899.000000,0.475764,8368
719527833,3,3886.000000,0.002059,0.005583,accept_churn,0.132753,3899.000000,1.508098,7422
719528958,2,4134.000000,0.000393,0.005511,low_cost_keep,0.132753,3899.000000,1.835160,6904
719530158,3,3677.000000,0.012523,0.006051,accept_churn,0.132753,3899.000000,1.674775,7190
719531133,2,4384.000000,0.001156,0.005544,low_cost_keep,0.132753,3899.000000,2.291240,6048
719532108,2,4491.000000,0.003905,0.005662,low_cost_keep,0.132753,3899.000000,2.629017,5406
719534058,2,4380.000000,0.047926,0.007945,low_cost_keep,0.132753,3899.000000,5.439228,3767
719535558,2,4129.000000,0.000449,0.005514,low_cost_keep,0.132753,3899.000000,1.829803,6917
719536608,3,4944.000000,0.000383,0.005511,low_cost_keep,0.132753,3899.000000,3.173789,4566
719538183,3,4105.000000,0.005844,0.005748,low_cost_keep,0.132753,3899.000000,2.078167,6447
719539458,3,5170.000000,0.003077,0.005626,low_cost_keep,0.132753,3899.000000,3.726593,4062
719543208,3,3789.000000,0.000929,0.005534,accept_churn,0.132753,3899.000000,1.290637,7715
719545983,3,4798.000000,0.007043,0.005801,low_cost_keep,0.132753,3899.000000,3.349854,4352
